"wir_id","incident_date","species","confirmed_category","behavior_observed","incident_status","county_name","latitude","longitude"
"WIR-2020-001799","6/26/2020 0:00","Black Bear","Potential Human Conflict","Bear located in resident's backyard tree. Residence located in small neighborhood away from forest in high desert. On June 25, 2020 at approximately 1300 hours, I received a call from SUCROM dispatch and a San Bernardino County Sheriff Sergeant regarding a bear in a resident’s backyard tree at 31308 Carson Street, Lucerne Valley, CA 92356. I arrived on scene approximately 40 minutes later and located the bear hiding in the tree. Due to location of the home and the local residence periodically driving/stopping to observe the bear, hazing the bear and hoping it would run towards the foothills was not a sound plan. I contacted Chanelle Davis and requested assistance in immobilizing the bear and returning it to the forest. Davis arrived to the location at approximately 1730. Davis shot the first dart at 1827 hours while the bear was standing at the base of a tree. After the first dart, the bear climbed approximately 20 feet up into the tree. After observing the bear and seeing no signs of the drugs taking effect, I shot a second dart which Davis made with her drugs at 1854 hours. I shot a third dart created by Davis at 1930 hours. A fourth dart was created by Davis and I shot the dart into the bear at 2017 hours. The drugs started to take effect while the bear was still in the tree. The bear did not attempt to climb down the and was going to remain up in tree. San Bernardino County Fire was called to assist with accessing and lowering down the bear. Once SB Fire arrived on scene, they climbed up to the bear, administered a final dose of the immobilization drug by hand and began to work on lowering the bear safely. Davis informed me that Jeff Villepique advised the bear should be released in Holcomb Valley, a portion of the San Bernardino Mountain Range that borders Lucerne Valley. Once the bear was lowered to the ground, SB County fire for an unknown reason, placed the bear on oxygen after they believed the bear was “not breathing.” The bear was tagged (#2571) and I transported the bear to a portion of Holcomb Valley not used by the public (34.2929109, -116.9156436). The bear woke up and walked away under his own power at 2248 hours.","Closed","San Bernardino",34.4166163,"-116.9801831"
"WIR-2020-001798","6/26/2020 0:00","Black Bear","General Nuisance","A bear has been observed tipping trash cans, swimming in the pool. and sleeping in the RP's yard.","Active","Los Angeles",34.1554457,"-118.0609283"
"WIR-2020-001797","6/26/2020 0:00","Black Bear","Depredation","Pig reported killed by a mountain lion at 0848, sent USDA WS SPECIALIST to investigate at 0852. WO Awbry received contact as well and verified species and damage was due to bear. 3 pigs were kept in enclosed night pen which bear was able to enter.","Active","Plumas",39.956466,"-120.9100202"
"WIR-2020-001788","6/21/2020 0:00","Black Bear","General Nuisance","Mell Brown is a manager with Inyo Recreation, the concessionaire for Inyo NF, and was reporting that some campers at site 78 in Sherwin Creek Campground had left their campsite and left trash at the campsite. The bear had come into the campsite and explored all items that were not locked up in the bear box. The animal then found the trash receptacle that was left in the campsite filled with trash and discarded human food. The bear was chased off by one of the campground host. This incident took place at approximately 1400 hours on June 21, 2020. I had responded to a bear call earlier that morning at the Laurel Springs disbursed campground a couple miles south of here for a bear that got into a campers dry food storage box while they were sleeping. The bear caused no damage and the campers desired not to report it beyond that. After that call I immediately headed towards Sherwin Creek CG and patrolled the campground looking for a bear. I advised the CG host that a bear was at Laurel Springs earlier that morning. It is reported that there are three bears in the Sherwin Creek CG area.","New","Mono",37.6259458,"-118.8793644"
"WIR-2020-001784","6/17/2020 0:00","Black Bear","General Nuisance","There has been a bear visiting the Hume lake camp ground off and on for a week. With the opening of the campgrounds and waves of outdoor recreation from the Covid 19 outbreak, the camp and adjoining day use areas are full. With all the extra people, they are concerned about a human-bear conflict. The bear is a younger (around the 120 lb) and is very interested in trash and the camps bear boxes. Attempts have been made to haze the bear away but it keeps returning.","Active","Fresno",36.7845788,"-118.9189405"
"WIR-2020-001775","6/17/2020 0:00","Black Bear","Depredation","Bear destroyed my coop and killed 5 of the 6 chickens. I repaired coop door and rebuilt damage and bear returned next night , destroyed coop again and ate last remaining chicken.My wife saw bear next night in headlights on our 53 acre property. We have many deer and turkey roaming wild so bear has lots of prey to eat.","Active","Amador",38.5482292,"-120.7495185"
"WIR-2020-001772","6/24/2020 0:00","Black Bear","General Nuisance","RP reported a bear under his house.","Closed","Los Angeles",34.1607859,"-117.9794936"
"WIR-2020-001771","6/17/2020 0:00","Black Bear","Depredation","Bear is doing damage to trees on property.","Active","Butte",39.8124668,"-121.7119857"
"WIR-2020-001769","6/23/2020 0:00","Black Bear","Sighting",NA,"Closed","Humboldt",40.7867776,"-124.0954426"
"WIR-2020-001764","6/23/2020 0:00","Black Bear","Depredation","June 22nd around 9 pm I locked my two chickens and 1 turkey in the coop around 3:45 am I woke to hearing my turkey being chased around the yard. I looked out my window to see a bear chasing/Attacking her I hollered multiple times then proceeded to fire a couple of rounds as a warning the bear did not run away, feeling threatened for my livestock and myself, I proceeded by taking a couple of shots at the bear the bear then became more aggressive killing and pulling my turkey over the fence running away.That night I closed the coop and the extra gate which is a chain link dog kennel. Around 4:15 am I heard the chain link rattle, i got up saw the bear on top of the chain link fence getting ready to go into the coop. I hollered at it, and it just kept heading to the coop. For fear of my remaining livestock I shot the bear with the mini 30, he fell to the ground on the inside of the coop and proceeded to climb out and run away as he was running around  fired four more times.  He went up into the bushes were i heard him wheezing. I went up the hill found him and fired the killing shot. waited awhile and shot him one more time for my own safety on the retrieval of the bear.","Closed","Trinity",40.7245859,"-122.798351"
